Volatility 3 Framework 2.28.1

Offset	Record Type	Record Number	Link Count	MFT Type	Permissions	Attribute Type	Created	Modified	Updated	Accessed	Filename
* 0x2cb80988	FILE	24162	2	File	Archive	FILE_NAME	2017-01-29 02:58:49.000000 UTC	2017-01-29 02:58:49.000000 UTC	2017-01-29 02:58:49.000000 UTC	2017-01-29 02:58:49.000000 UTC	PA2784~1.CAT
0x2cb80c50	FILE	24163	2	File	N/A	STANDARD_INFORMATION	2015-04-24 20:23:44.000000 UTC	2014-12-06 09:40:50.000000 UTC	2017-01-29 02:58:51.000000 UTC	2015-04-24 20:23:44.000000 UTC	N/A
* 0x2cb80cb0	FILE	24163	2	File	Archive	FILE_NAME	2017-01-29 02:58:49.000000 UTC	2017-01-29 02:58:49.000000 UTC	2017-01-29 02:58:49.000000 UTC	2017-01-29 02:58:49.000000 UTC	Package_for_KB3022777~31bf3856ad364e35~amd64~~6.1.1.0.cat
* 0x2cb80d80	FILE	24163	2	File	Archive	FILE_NAME	2017-01-29 02:58:49.000000 UTC	2017-01-29 02:58:49.000000 UTC	2017-01-29 02:58:49.000000 UTC	2017-01-29 02:58:49.000000 UTC	PA65F6~1.CAT
0x2cb84050	FILE	19668	2	File	N/A	STANDARD_INFORMATION	2015-04-24 20:26:12.000000 UTC	2015-02-25 18:38:49.000000 UTC	2017-01-29 02:58:46.000000 UTC	2015-04-24 20:26:12.000000 UTC	N/A
* 0x2cb840b0	FILE	19668	2	File	Archive	FILE_NAME	2017-01-29 02:58:32.000000 UTC	2017-01-29 02:58:32.000000 UTC	2017-01-29 02:58:32.000000 UTC	2017-01-29 02:58:32.000000 UTC	Package_1_for_KB3042553~31bf3856ad364e35~amd64~~6.1.1.1.cat
* 0x2cb84180	FILE	19668	2	File	Archive	FILE_NAME	2017-01-29 02:58:32.000000 UTC	2017-01-29 02:58:32.000000 UTC	2017-01-29 02:58:32.000000 UTC	2017-01-29 02:58:32.000000 UTC	PA20BF~1.CAT
0x2cb84450	FILE	19669	2	File	N/A	STANDARD_INFORMATION	2015-04-24 20:26:12.000000 UTC	2015-02-25 18:38:49.000000 UTC	2017-01-29 02:58:46.000000 UTC	2015-04-24 20:26:12.000000 UTC	N/A
* 0x2cb844b0	FILE	19669	2	File	Archive	FILE_NAME	2017-01-29 02:58:32.000000 UTC	2017-01-29 02:58:32.000000 UTC	2017-01-29 02:58:32.000000 UTC	2017-01-29 02:58:32.000000 UTC	Package_1_for_KB3042553~31bf3856ad364e35~amd64~~6.1.1.1.cat
* 0x2cb84580	FILE	19669	2	File	Archive	FILE_NAME	2017-01-29 02:58:32.000000 UTC	2017-01-29 02:58:32.000000 UTC	2017-01-29 02:58:32.000000 UTC	2017-01-29 02:58:32.000000 UTC	PA20BF~1.CAT
0x2cb84850	FILE	19670	2	File	N/A	STANDARD_INFORMATION	2015-04-24 20:25:37.000000 UTC	2015-04-24 20:25:37.000000 UTC	2017-01-29 02:58:46.000000 UTC	2015-04-24 20:25:37.000000 UTC	N/A
* 0x2cb848b0	FILE	19670	2	File	Archive	FILE_NAME	2017-01-29 02:58:32.000000 UTC	2017-01-29 02:58:32.000000 UTC	2017-01-29 02:58:32.000000 UTC	2017-01-29 02:58:32.000000 UTC	143506~1.CAT
* 0x2cb84928	FILE	19670	2	File	Archive	FILE_NAME	2017-01-29 02:58:32.000000 UTC	2017-01-29 02:58:32.000000 UTC	2017-01-29 02:58:32.000000 UTC	2017-01-29 02:58:32.000000 UTC	143506ecc70626c7ca3c92563f0a4a3692584a1c887a68295086cd48c6793531.cat
0x2cb84c50	FILE	19671	2	File	N/A	STANDARD_INFORMATION	2015-04-24 20:25:38.000000 UTC	2015-02-10 09:05:09.000000 UTC	2017-01-29 02:58:46.000000 UTC	2015-04-24 20:25:38.000000 UTC	N/A
* 0x2cb84cb0	FILE	19671	2	File	Archive	FILE_NAME	2017-01-29 02:58:32.000000 UTC	2017-01-29 02:58:32.000000 UTC	2017-01-29 02:58:32.000000 UTC	2017-01-29 02:58:32.000000 UTC	Package_1_for_KB3037574~31bf3856ad364e35~amd64~~6.1.1.0.cat
* 0x2cb84d80	FILE	19671	2	File	Archive	FILE_NAME	2017-01-29 02:58:32.000000 UTC	2017-01-29 02:58:32.000000 UTC	2017-01-29 02:58:32.000000 UTC	2017-01-29 02:58:32.000000 UTC	PA90E8~1.CAT
0x2cb87050	FILE	24568	2	File	N/A	STANDARD_INFORMATION	2015-04-24 20:06:32.000000 UTC	2013-02-01 18:37:10.000000 UTC	2017-01-29 02:58:51.000000 UTC	2015-04-24 20:06:32.000000 UTC	N/A
* 0x2cb870b0	FILE	24568	2	File	Archive	FILE_NAME	2017-01-29 02:58:49.000000 UTC	2017-01-29 02:58:49.000000 UTC	2017-01-29 02:58:49.000000 UTC	2017-01-29 02:58:49.000000 UTC	Win8IP-Microsoft-Windows-DownlevelApisets-WinIP-Package~31bf3856ad364e35~amd64~uk-UA~7.1.7601.16492.cat
* 0x2cb871d8	FILE	24568	2	File	Archive	FILE_NAME	2017-01-29 02:58:49.000000 UTC	2017-01-29 02:58:49.000000 UTC	2017-01-29 02:58:49.000000 UTC	2017-01-29 02:58:49.000000 UTC	WI7326~1.CAT
0x2cb87450	FILE	24569	2	File	N/A	STANDARD_INFORMATION	2015-04-24 20:06:31.000000 UTC	2013-02-01 18:37:21.000000 UTC	2017-01-29 02:58:51.000000 UTC	2015-04-24 20:06:31.000000 UTC	N/A
* 0x2cb874b0	FILE	24569	2	File	Archive	FILE_NAME	2017-01-29 02:58:49.000000 UTC	2017-01-29 02:58:49.000000 UTC	2017-01-29 02:58:49.000000 UTC	2017-01-29 02:58:49.000000 UTC	Win8IP-Microsoft-Windows-DownlevelApisets-WinIP-Package~31bf3856ad364e35~amd64~zh-CN~7.1.7601.16492.cat
* 0x2cb875d8	FILE	24569	2	File	Archive	FILE_NAME	2017-01-29 02:58:49.000000 UTC	2017-01-29 02:58:49.000000 UTC	2017-01-29 02:58:49.000000 UTC	2017-01-29 02:58:49.000000 UTC	WI679E~1.CAT
0x2cb87850	FILE	24570	2	File	N/A	STANDARD_INFORMATION	2015-04-24 20:06:31.000000 UTC	2013-02-01 18:37:21.000000 UTC	2017-01-29 02:58:51.000000 UTC	2015-04-24 20:06:31.000000 UTC	N/A
* 0x2cb878b0	FILE	24570	2	File	Archive	FILE_NAME	2017-01-29 02:58:49.000000 UTC	2017-01-29 02:58:49.000000 UTC	2017-01-29 02:58:49.000000 UTC	2017-01-29 02:58:49.000000 UTC	Win8IP-Microsoft-Windows-DownlevelApisets-WinIP-Package~31bf3856ad364e35~amd64~zh-CN~7.1.7601.16492.cat
* 0x2cb879d8	FILE	24570	2	File	Archive	FILE_NAME	2017-01-29 02:58:49.000000 UTC	2017-01-29 02:58:49.000000 UTC	2017-01-29 02:58:49.000000 UTC	2017-01-29 02:58:49.000000 UTC	WI679E~1.CAT
0x2cb87c50	FILE	24571	2	File	N/A	STANDARD_INFORMATION	2015-04-24 20:06:31.000000 UTC	2013-02-01 18:37:21.000000 UTC	2017-01-29 02:58:51.000000 UTC	2015-04-24 20:06:31.000000 UTC	N/A
* 0x2cb87cb0	FILE	24571	2	File	Archive	FILE_NAME	2017-01-29 02:58:49.000000 UTC	2017-01-29 02:58:49.000000 UTC	2017-01-29 02:58:49.000000 UTC	2017-01-29 02:58:49.000000 UTC	Win8IP-Microsoft-Windows-DownlevelApisets-WinIP-Package~31bf3856ad364e35~amd64~zh-HK~7.1.7601.16492.cat
* 0x2cb87dd8	FILE	24571	2	File	Archive	FILE_NAME	2017-01-29 02:58:49.000000 UTC	2017-01-29 02:58:49.000000 UTC	2017-01-29 02:58:49.000000 UTC	2017-01-29 02:58:49.000000 UTC	WI0A8F~1.CAT
0x2cb94050	FILE	19976	2	File	N/A	STANDARD_INFORMATION	2015-04-24 20:14:09.000000 UTC	2014-04-14 17:13:11.000000 UTC	2017-01-29 02:58:46.000000 UTC	2015-04-24 20:14:09.000000 UTC	N/A
* 0x2cb940b0	FILE	19976	2	File	Archive	FILE_NAME	2017-01-29 02:58:32.000000 UTC	2017-01-29 02:58:32.000000 UTC	2017-01-29 02:58:32.000000 UTC	2017-01-29 02:58:32.000000 UTC	Package_134_for_KB2871997~31bf3856ad364e35~amd64~~6.1.2.5.cat
* 0x2cb94188	FILE	19976	2	File	Archive	FILE_NAME	2017-01-29 02:58:32.000000 UTC	2017-01-29 02:58:32.000000 UTC	2017-01-29 02:58:32.000000 UTC	2017-01-29 02:58:32.000000 UTC	PA4C80~1.CAT
0x2cb94450	FILE	19977	2	File	N/A	STANDARD_INFORMATION	2015-04-24 20:18:04.000000 UTC	2015-04-24 20:18:04.000000 UTC	2017-01-29 02:58:46.000000 UTC	2015-04-24 20:18:04.000000 UTC	N/A
* 0x2cb944b0	FILE	19977	2	File	Archive	FILE_NAME	2017-01-29 02:58:32.000000 UTC	2017-01-29 02:58:32.000000 UTC	2017-01-29 02:58:32.000000 UTC	2017-01-29 02:58:32.000000 UTC	2F5B95~1.CAT
* 0x2cb94528	FILE	19977	2	File	Archive	FILE_NAME	2017-01-29 02:58:32.000000 UTC	2017-01-29 02:58:32.000000 UTC	2017-01-29 02:58:32.000000 UTC	2017-01-29 02:58:32.000000 UTC	2f5b95782080be47b87ba1a0b084e34e7e6df55298307dea3fdb86aa2e5dd25b.cat
0x2cb94850	FILE	19978	2	File	N/A	STANDARD_INFORMATION	2015-04-24 20:18:05.000000 UTC	2014-07-11 03:35:20.000000 UTC	2017-01-29 02:58:46.000000 UTC	2015-04-24 20:18:05.000000 UTC	N/A
* 0x2cb948b0	FILE	19978	2	File	Archive	FILE_NAME	2017-01-29 02:58:32.000000 UTC	2017-01-29 02:58:32.000000 UTC	2017-01-29 02:58:32.000000 UTC	2017-01-29 02:58:32.000000 UTC	Package_5_for_KB2972211~31bf3856ad364e35~amd64~~6.1.1.0.cat
* 0x2cb94980	FILE	19978	2	File	Archive	FILE_NAME	2017-01-29 02:58:32.000000 UTC	2017-01-29 02:58:32.000000 UTC	2017-01-29 02:58:32.000000 UTC	2017-01-29 02:58:32.000000 UTC	PAE701~1.CAT
0x2cb94c50	FILE	19979	2	File	N/A	STANDARD_INFORMATION	2015-04-24 20:18:05.000000 UTC	2014-07-11 03:35:20.000000 UTC	2017-01-29 02:58:46.000000 UTC	2015-04-24 20:18:05.000000 UTC	N/A
* 0x2cb94cb0	FILE	19979	2	File	Archive	FILE_NAME	2017-01-29 02:58:32.000000 UTC	2017-01-29 02:58:32.000000 UTC	2017-01-29 02:58:32.000000 UTC	2017-01-29 02:58:32.000000 UTC	Package_5_for_KB2972211~31bf3856ad364e35~amd64~~6.1.1.0.cat
* 0x2cb94d80	FILE	19979	2	File	Archive	FILE_NAME	2017-01-29 02:58:32.000000 UTC	2017-01-29 02:58:32.000000 UTC	2017-01-29 02:58:32.000000 UTC	2017-01-29 02:58:32.000000 UTC	PAE701~1.CAT
0x2cc02050	FILE	21836	2	File	N/A	STANDARD_INFORMATION	2015-04-24 20:13:38.000000 UTC	2011-03-12 01:09:09.000000 UTC	2017-01-29 02:58:48.000000 UTC	2015-04-24 20:13:38.000000 UTC	N/A
* 0x2cc020b0	FILE	21836	2	File	Archive	FILE_NAME	2017-01-29 02:58:34.000000 UTC	2017-01-29 02:58:34.000000 UTC	2017-01-29 02:58:34.000000 UTC	2017-01-29 02:58:34.000000 UTC	Package_27_for_KB982018~31bf3856ad364e35~amd64~~6.1.3.2.cat
* 0x2cc02180	FILE	21836	2	File	Archive	FILE_NAME	2017-01-29 02:58:34.000000 UTC	2017-01-29 02:58:34.000000 UTC	2017-01-29 02:58:34.000000 UTC	2017-01-29 02:58:34.000000 UTC	PA6BA7~1.CAT
0x2cc02450	FILE	21837	2	File	N/A	STANDARD_INFORMATION	2015-04-24 20:13:38.000000 UTC	2011-03-12 01:09:09.000000 UTC	2017-01-29 02:58:48.000000 UTC	2015-04-24 20:13:38.000000 UTC	N/A
* 0x2cc024b0	FILE	21837	2	File	Archive	FILE_NAME	2017-01-29 02:58:34.000000 UTC	2017-01-29 02:58:34.000000 UTC	2017-01-29 02:58:34.000000 UTC	2017-01-29 02:58:34.000000 UTC	Package_27_for_KB982018~31bf3856ad364e35~amd64~~6.1.3.2.cat
* 0x2cc02580	FILE	21837	2	File	Archive	FILE_NAME	2017-01-29 02:58:34.000000 UTC	2017-01-29 02:58:34.000000 UTC	2017-01-29 02:58:34.000000 UTC	2017-01-29 02:58:34.000000 UTC	PA6BA7~1.CAT
0x2cc02850	FILE	21838	2	File	N/A	STANDARD_INFORMATION	2015-04-24 20:21:32.000000 UTC	2015-04-24 20:21:32.000000 UTC	2017-01-29 02:58:48.000000 UTC	2015-04-24 20:21:32.000000 UTC	N/A
* 0x2cc028b0	FILE	21838	2	File	Archive	FILE_NAME	2017-01-29 02:58:34.000000 UTC	2017-01-29 02:58:34.000000 UTC	2017-01-29 02:58:34.000000 UTC	2017-01-29 02:58:34.000000 UTC	BCEE07~1.CAT
* 0x2cc02928	FILE	21838	2	File	Archive	FILE_NAME	2017-01-29 02:58:34.000000 UTC	2017-01-29 02:58:34.000000 UTC	2017-01-29 02:58:34.000000 UTC	2017-01-29 02:58:34.000000 UTC	bcee074e58cc27777d260976a4ae1bbb2f6d659f955c1b0ce815686fddc9ba57.cat
0x2cc02c50	FILE	21839	2	File	N/A	STANDARD_INFORMATION	2015-04-24 20:21:33.000000 UTC	2014-10-15 06:35:03.000000 UTC	2017-01-29 02:58:48.000000 UTC	2015-04-24 20:21:33.000000 UTC	N/A
* 0x2cc02cb0	FILE	21839	2	File	Archive	FILE_NAME	2017-01-29 02:58:34.000000 UTC	2017-01-29 02:58:34.000000 UTC	2017-01-29 02:58:34.000000 UTC	2017-01-29 02:58:34.000000 UTC	Package_40_for_KB3008627~31bf3856ad364e35~amd64~~6.1.1.0.cat
* 0x2cc02d88	FILE	21839	2	File	Archive	FILE_NAME	2017-01-29 02:58:34.000000 UTC	2017-01-29 02:58:34.000000 UTC	2017-01-29 02:58:34.000000 UTC	2017-01-29 02:58:34.000000 UTC	PADA9B~1.CAT
0x2cc04050	FILE	21132	2	File	N/A	STANDARD_INFORMATION	2015-04-24 20:08:18.000000 UTC	2011-06-16 18:04:48.000000 UTC	2017-01-29 02:58:46.000000 UTC	2015-04-24 20:08:18.000000 UTC	N/A
* 0x2cc040b0	FILE	21132	2	File	Archive	FILE_NAME	2017-01-29 02:58:33.000000 UTC	2017-01-29 02:58:33.000000 UTC	2017-01-29 02:58:33.000000 UTC	2017-01-29 02:58:33.000000 UTC	Package_3_for_KB2560656~31bf3856ad364e35~amd64~~6.1.1.2.cat
* 0x2cc04180	FILE	21132	2	File	Archive	FILE_NAME	2017-01-29 02:58:33.000000 UTC	2017-01-29 02:58:33.000000 UTC	2017-01-29 02:58:33.000000 UTC	2017-01-29 02:58:33.000000 UTC	PA8BA4~1.CAT
0x2cc04450	FILE	21133	2	File	N/A	STANDARD_INFORMATION	2015-04-24 20:08:18.000000 UTC	2011-06-16 18:04:48.000000 UTC	2017-01-29 02:58:46.000000 UTC	2015-04-24 20:08:18.000000 UTC	N/A
* 0x2cc044b0	FILE	21133	2	File	Archive	FILE_NAME	2017-01-29 02:58:33.000000 UTC	2017-01-29 02:58:33.000000 UTC	2017-01-29 02:58:33.000000 UTC	2017-01-29 02:58:33.000000 UTC	Package_3_for_KB2560656~31bf3856ad364e35~amd64~~6.1.1.2.cat
* 0x2cc04580	FILE	21133	2	File	Archive	FILE_NAME	2017-01-29 02:58:33.000000 UTC	2017-01-29 02:58:33.000000 UTC	2017-01-29 02:58:33.000000 UTC	2017-01-29 02:58:33.000000 UTC	PA8BA4~1.CAT
0x2cc04850	FILE	21134	2	File	N/A	STANDARD_INFORMATION	2015-04-24 20:09:59.000000 UTC	2015-04-24 20:09:59.000000 UTC	2017-01-29 02:58:46.000000 UTC	2015-04-24 20:09:59.000000 UTC	N/A
* 0x2cc048b0	FILE	21134	2	File	Archive	FILE_NAME	2017-01-29 02:58:33.000000 UTC	2017-01-29 02:58:33.000000 UTC	2017-01-29 02:58:33.000000 UTC	2017-01-29 02:58:33.000000 UTC	8A60B5~1.CAT
* 0x2cc04928	FILE	21134	2	File	Archive	FILE_NAME	2017-01-29 02:58:33.000000 UTC	2017-01-29 02:58:33.000000 UTC	2017-01-29 02:58:33.000000 UTC	2017-01-29 02:58:33.000000 UTC	8a60b53f1b00606c5878e78011b3736e088007099baf340b29b6b88795d0b3d5.cat
0x2cc04c50	FILE	21135	2	File	N/A	STANDARD_INFORMATION	2015-04-24 20:10:00.000000 UTC	2012-06-07 10:27:59.000000 UTC	2017-01-29 02:58:46.000000 UTC	2015-04-24 20:10:00.000000 UTC	N/A
* 0x2cc04cb0	FILE	21135	2	File	Archive	FILE_NAME	2017-01-29 02:58:33.000000 UTC	2017-01-29 02:58:33.000000 UTC	2017-01-29 02:58:33.000000 UTC	2017-01-29 02:58:33.000000 UTC	Package_19_for_KB2698365~31bf3856ad364e35~amd64~~6.1.1.2.cat
* 0x2cc04d88	FILE	21135	2	File	Archive	FILE_NAME	2017-01-29 02:58:33.000000 UTC	2017-01-29 02:58:33.000000 UTC	2017-01-29 02:58:33.000000 UTC	2017-01-29 02:58:33.000000 UTC	PA2E26~1.CAT
0x2cc07050	FILE	20736	2	File	N/A	STANDARD_INFORMATION	2015-04-24 20:06:31.000000 UTC	2013-02-01 18:37:13.000000 UTC	2017-01-29 02:58:46.000000 UTC	2015-04-24 20:06:31.000000 UTC	N/A
* 0x2cc070b0	FILE	20736	2	File	Archive	FILE_NAME	2017-01-29 02:58:33.000000 UTC	2017-01-29 02:58:33.000000 UTC	2017-01-29 02:58:33.000000 UTC	2017-01-29 02:58:33.000000 UTC	Win8IP-Microsoft-Windows-Graphics-Package~31bf3856ad364e35~amd64~ro-RO~7.1.7601.16492.cat
* 0x2cc071c0	FILE	20736	2	File	Archive	FILE_NAME	2017-01-29 02:58:33.000000 UTC	2017-01-29 02:58:33.000000 UTC	2017-01-29 02:58:33.000000 UTC	2017-01-29 02:58:33.000000 UTC	WI33E2~1.CAT
0x2cc07450	FILE	20737	2	File	N/A	STANDARD_INFORMATION	2015-04-24 20:06:27.000000 UTC	2015-04-24 20:06:27.000000 UTC	2017-01-29 02:58:46.000000 UTC	2015-04-24 20:06:27.000000 UTC	N/A
* 0x2cc074b0	FILE	20737	2	File	Archive	FILE_NAME	2017-01-29 02:58:33.000000 UTC	2017-01-29 02:58:33.000000 UTC	2017-01-29 02:58:33.000000 UTC	2017-01-29 02:58:33.000000 UTC	6D26D2~1.CAT
* 0x2cc07528	FILE	20737	2	File	Archive	FILE_NAME	2017-01-29 02:58:33.000000 UTC	2017-01-29 02:58:33.000000 UTC	2017-01-29 02:58:33.000000 UTC	2017-01-29 02:58:33.000000 UTC	6d26d21984e0d25be77b207eecba526be119ce0c92213a3fc8ae06ae8712c7dc.cat
0x2cc07850	FILE	20738	2	File	N/A	STANDARD_INFORMATION	2015-04-24 20:06:31.000000 UTC	2013-02-01 18:37:08.000000 UTC	2017-01-29 02:58:46.000000 UTC	2015-04-24 20:06:31.000000 UTC	N/A
* 0x2cc078b0	FILE	20738	2	File	Archive	FILE_NAME	2017-01-29 02:58:33.000000 UTC	2017-01-29 02:58:33.000000 UTC	2017-01-29 02:58:33.000000 UTC	2017-01-29 02:58:33.000000 UTC	Win8IP-Microsoft-Windows-DownlevelApisets-Base-WinIP-Package~31bf3856ad364e35~amd64~nl-NL~7.1.7601.16492.cat
* 0x2cc079e8	FILE	20738	2	File	Archive	FILE_NAME	2017-01-29 02:58:33.000000 UTC	2017-01-29 02:58:33.000000 UTC	2017-01-29 02:58:33.000000 UTC	2017-01-29 02:58:33.000000 UTC	WI54D4~1.CAT
0x2cc07c50	FILE	20739	2	File	N/A	STANDARD_INFORMATION	2015-04-24 20:06:31.000000 UTC	2013-02-01 18:37:08.000000 UTC	2017-01-29 02:58:46.000000 UTC	2015-04-24 20:06:31.000000 UTC	N/A
* 0x2cc07cb0	FILE	20739	2	File	Archive	FILE_NAME	2017-01-29 02:58:33.000000 UTC	2017-01-29 02:58:33.000000 UTC	2017-01-29 02:58:33.000000 UTC	2017-01-29 02:58:33.000000 UTC	Win8IP-Microsoft-Windows-DownlevelApisets-Base-WinIP-Package~31bf3856ad364e35~amd64~nl-NL~7.1.7601.16492.cat
* 0x2cc07de8	FILE	20739	2	File	Archive	FILE_NAME	2017-01-29 02:58:33.000000 UTC	2017-01-29 02:58:33.000000 UTC	2017-01-29 02:58:33.000000 UTC	2017-01-29 02:58:33.000000 UTC	WI54D4~1.CAT
0x2cc82050	FILE	19960	2	File	N/A	STANDARD_INFORMATION	2015-04-24 20:06:32.000000 UTC	2013-02-01 18:37:06.000000 UTC	2017-01-29 02:58:46.000000 UTC	2015-04-24 20:06:32.000000 UTC	N/A
* 0x2cc820b0	FILE	19960	2	File	Archive	FILE_NAME	2017-01-29 02:58:32.000000 UTC	2017-01-29 02:58:32.000000 UTC	2017-01-29 02:58:32.000000 UTC	2017-01-29 02:58:32.000000 UTC	Win8IP-Microsoft-Windows-DownlevelApisets-Com-WinIP-Package~31bf3856ad364e35~amd64~da-DK~7.1.7601.16492.cat
* 0x2cc821e0	FILE	19960	2	File	Archive	FILE_NAME	2017-01-29 02:58:32.000000 UTC	2017-01-29 02:58:32.000000 UTC	2017-01-29 02:58:32.000000 UTC	2017-01-29 02:58:32.000000 UTC	WI9785~1.CAT
0x2cc82450	FILE	19961	2	File	N/A	STANDARD_INFORMATION	2015-04-24 20:06:32.000000 UTC	2013-02-01 18:37:06.000000 UTC	2017-01-29 02:58:46.000000 UTC	2015-04-24 20:06:32.000000 UTC	N/A
* 0x2cc824b0	FILE	19961	2	File	Archive	FILE_NAME	2017-01-29 02:58:32.000000 UTC	2017-01-29 02:58:32.000000 UTC	2017-01-29 02:58:32.000000 UTC	2017-01-29 02:58:32.000000 UTC	Win8IP-Microsoft-Windows-DownlevelApisets-Com-WinIP-Package~31bf3856ad364e35~amd64~da-DK~7.1.7601.16492.cat
* 0x2cc825e0	FILE	19961	2	File	Archive	FILE_NAME	2017-01-29 02:58:32.000000 UTC	2017-01-29 02:58:32.000000 UTC	2017-01-29 02:58:32.000000 UTC	2017-01-29 02:58:32.000000 UTC	WI9785~1.CAT
0x2cc82850	FILE	19962	2	File	N/A	STANDARD_INFORMATION	2015-04-24 20:25:19.000000 UTC	2015-04-24 20:25:19.000000 UTC	2017-01-29 02:58:46.000000 UTC	2015-04-24 20:25:19.000000 UTC	N/A
* 0x2cc828b0	FILE	19962	2	File	Archive	FILE_NAME	2017-01-29 02:58:32.000000 UTC	2017-01-29 02:58:32.000000 UTC	2017-01-29 02:58:32.000000 UTC	2017-01-29 02:58:32.000000 UTC	2E80D9~1.CAT
* 0x2cc82928	FILE	19962	2	File	Archive	FILE_NAME	2017-01-29 02:58:32.000000 UTC	2017-01-29 02:58:32.000000 UTC	2017-01-29 02:58:32.000000 UTC	2017-01-29 02:58:32.000000 UTC	2e80d99777c29428ae728d04884c28bbaf4b2a050b209bde6544a5cdf26b55d7.cat
0x2cc82c50	FILE	19963	2	File	N/A	STANDARD_INFORMATION	2015-04-24 20:25:19.000000 UTC	2015-02-05 00:02:15.000000 UTC	2017-01-29 02:58:46.000000 UTC	2015-04-24 20:25:19.000000 UTC	N/A
* 0x2cc82cb0	FILE	19963	2	File	Archive	FILE_NAME	2017-01-29 02:58:32.000000 UTC	2017-01-29 02:58:32.000000 UTC	2017-01-29 02:58:32.000000 UTC	2017-01-29 02:58:32.000000 UTC	Package_1_for_KB3035126~31bf3856ad364e35~amd64~~6.1.1.2.cat
* 0x2cc82d80	FILE	19963	2	File	Archive	FILE_NAME	2017-01-29 02:58:32.000000 UTC	2017-01-29 02:58:32.000000 UTC	2017-01-29 02:58:32.000000 UTC	2017-01-29 02:58:32.000000 UTC	PA16C4~1.CAT
0x2cc85050	FILE	22228	2	File	N/A	STANDARD_INFORMATION	2015-04-24 20:24:52.000000 UTC	2015-04-24 20:24:52.000000 UTC	2017-01-29 02:58:48.000000 UTC	2015-04-24 20:24:52.000000 UTC	N/A
* 0x2cc850b0	FILE	22228	2	File	Archive	FILE_NAME	2017-01-29 02:58:46.000000 UTC	2017-01-29 02:58:46.000000 UTC	2017-01-29 02:58:46.000000 UTC	2017-01-29 02:58:46.000000 UTC	DAACC8~1.CAT
* 0x2cc85128	FILE	22228	2	File	Archive	FILE_NAME	2017-01-29 02:58:46.000000 UTC	2017-01-29 02:58:46.000000 UTC	2017-01-29 02:58:46.000000 UTC	2017-01-29 02:58:46.000000 UTC	daacc8308f492e7bea7c07bf016a0d631c92b77ee86459ca4865a786ba7e21d4.cat
0x2cc85450	FILE	22229	2	File	N/A	STANDARD_INFORMATION	2015-04-24 20:24:56.000000 UTC	2015-02-04 04:23:43.000000 UTC	2017-01-29 02:58:48.000000 UTC	2015-04-24 20:24:56.000000 UTC	N/A
* 0x2cc854b0	FILE	22229	2	File	Archive	FILE_NAME	2017-01-29 02:58:46.000000 UTC	2017-01-29 02:58:46.000000 UTC	2017-01-29 02:58:46.000000 UTC	2017-01-29 02:58:46.000000 UTC	Package_190_for_KB3033929~31bf3856ad364e35~amd64~~6.1.1.1.cat
* 0x2cc85588	FILE	22229	2	File	Archive	FILE_NAME	2017-01-29 02:58:46.000000 UTC	2017-01-29 02:58:46.000000 UTC	2017-01-29 02:58:46.000000 UTC	2017-01-29 02:58:46.000000 UTC	PAAEC6~1.CAT
0x2cc85850	FILE	22230	2	File	N/A	STANDARD_INFORMATION	2015-04-24 20:24:56.000000 UTC	2015-02-04 04:23:43.000000 UTC	2017-01-29 02:58:48.000000 UTC	2015-04-24 20:24:56.000000 UTC	N/A
* 0x2cc858b0	FILE	22230	2	File	Archive	FILE_NAME	2017-01-29 02:58:46.000000 UTC	2017-01-29 02:58:46.000000 UTC	2017-01-29 02:58:46.000000 UTC	2017-01-29 02:58:46.000000 UTC	Package_190_for_KB3033929~31bf3856ad364e35~amd64~~6.1.1.1.cat
* 0x2cc85988	FILE	22230	2	File	Archive	FILE_NAME	2017-01-29 02:58:46.000000 UTC	2017-01-29 02:58:46.000000 UTC	2017-01-29 02:58:46.000000 UTC	2017-01-29 02:58:46.000000 UTC	PAAEC6~1.CAT
0x2cc85c50	FILE	22231	2	File	N/A	STANDARD_INFORMATION	2015-04-24 20:06:28.000000 UTC	2015-04-24 20:06:28.000000 UTC	2017-01-29 02:58:48.000000 UTC	2015-04-24 20:06:28.000000 UTC	N/A
* 0x2cc85cb0	FILE	22231	2	File	Archive	FILE_NAME	2017-01-29 02:58:46.000000 UTC	2017-01-29 02:58:46.000000 UTC	2017-01-29 02:58:46.000000 UTC	2017-01-29 02:58:46.000000 UTC	DAC39E~1.CAT
* 0x2cc85d28	FILE	22231	2	File	Archive	FILE_NAME	2017-01-29 02:58:46.000000 UTC	2017-01-29 02:58:46.000000 UTC	2017-01-29 02:58:46.000000 UTC	2017-01-29 02:58:46.000000 UTC	dac39e4e8bab112e443a84e95f703c6181ff1065992f8ae92d6055a71e599242.cat
0x2cc90050	FILE	22696	2	File	N/A	STANDARD_INFORMATION	2015-04-24 20:06:27.000000 UTC	2015-04-24 20:06:27.000000 UTC	2017-01-29 02:58:49.000000 UTC	2015-04-24 20:06:27.000000 UTC	N/A
* 0x2cc900b0	FILE	22696	2	File	Archive	FILE_NAME	2017-01-29 02:58:46.000000 UTC	2017-01-29 02:58:46.000000 UTC	2017-01-29 02:58:46.000000 UTC	2017-01-29 02:58:46.000000 UTC	FE56E5~1.CAT
